gpl,type,organism_ch1,molecule_ch1,label_ch1
GPL10152,genomic,Homo sapiens,genomic DNA,Cy5
GPL10152,genomic,Homo sapiens,genomic DNA,Cy5
GPL10152,genomic,Homo sapiens,genomic DNA,Cy5
GPL10152,genomic,Homo sapiens,genomic DNA,Cy5
GPL10152,genomic,Homo sapiens,genomic DNA,Cy5
GPL10152,genomic,Homo sapiens,genomic DNA,Cy5
GPL10152,genomic,Homo sapiens,genomic DNA,Cy5
GPL10152,genomic,Homo sapiens,genomic DNA,Cy5
GPL10152,genomic,Homo sapiens,genomic DNA,Cy5
GPL10152,genomic,Homo sapiens,genomic DNA,Cy5
GPL10152,genomic,Homo sapiens,genomic DNA,Cy5
GPL10152,genomic,Homo sapiens,genomic DNA,Cy5
GPL10152,genomic,Homo sapiens,genomic DNA,Cy5
GPL10152,genomic,Homo sapiens,genomic DNA,Cy5
GPL10152,genomic,Homo sapiens,genomic DNA,Cy5
GPL10152,genomic,Homo sapiens,genomic DNA,Cy5
GPL10152,genomic,Homo sapiens,genomic DNA,Cy5
GPL10152,genomic,Homo sapiens,genomic DNA,Cy5
GPL10152,genomic,Homo sapiens,genomic DNA,Cy5
GPL10152,genomic,Homo sapiens,genomic DNA,Cy5
GPL10152,genomic,Homo sapiens,genomic DNA,Cy5
GPL10152,genomic,Homo sapiens,genomic DNA,Cy5
GPL10152,genomic,Homo sapiens,genomic DNA,Cy5
GPL10152,genomic,Homo sapiens,genomic DNA,Cy5
GPL10152,genomic,Homo sapiens,genomic DNA,Cy5
GPL8321,RNA,Mus musculus,total RNA,biotin
GPL8321,RNA,Mus musculus,total RNA,biotin
GPL8321,RNA,Mus musculus,total RNA,biotin
GPL8321,RNA,Mus musculus,total RNA,biotin
GPL8321,RNA,Mus musculus,total RNA,biotin
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,genomic DNA,NA
GPL11154,SRA,Homo sapiens,genomic DNA,NA
GPL11154,SRA,Homo sapiens,genomic DNA,NA
GPL11154,SRA,Homo sapiens,genomic DNA,NA
GPL11154,SRA,Homo sapiens,genomic DNA,NA
GPL11154,SRA,Homo sapiens,genomic DNA,NA
GPL11154,SRA,Homo sapiens,genomic DNA,NA
GPL11154,SRA,Homo sapiens,genomic DNA,NA
GPL11154,SRA,Homo sapiens,genomic DNA,NA
GPL11154,SRA,Homo sapiens,genomic DNA,NA
GPL11154,SRA,Homo sapiens,genomic DNA,NA
GPL6480,RNA,Homo sapiens,total RNA,Cy5
GPL6480,RNA,Homo sapiens,total RNA,Cy5
GPL6480,RNA,Homo sapiens,total RNA,Cy5
GPL6480,RNA,Homo sapiens,total RNA,Cy5
GPL6480,RNA,Homo sapiens,total RNA,Cy5
GPL6480,RNA,Homo sapiens,total RNA,Cy5
GPL6480,RNA,Homo sapiens,total RNA,Cy5
GPL6480,RNA,Homo sapiens,total RNA,Cy5
GPL6480,RNA,Homo sapiens,total RNA,Cy5
GPL6480,RNA,Homo sapiens,total RNA,Cy5
GPL6480,RNA,Homo sapiens,total RNA,Cy5
GPL6480,RNA,Homo sapiens,total RNA,Cy5
GPL6480,RNA,Homo sapiens,total RNA,Cy5
GPL6480,RNA,Homo sapiens,total RNA,Cy5
GPL6480,RNA,Homo sapiens,total RNA,Cy5
GPL6480,RNA,Homo sapiens,total RNA,Cy5
GPL6480,RNA,Homo sapiens,total RNA,Cy5
GPL6480,RNA,Homo sapiens,total RNA,Cy5
GPL6480,RNA,Homo sapiens,total RNA,Cy5
GPL6480,RNA,Homo sapiens,total RNA,Cy5
GPL6480,RNA,Homo sapiens,total RNA,Cy5
GPL6480,RNA,Homo sapiens,total RNA,Cy5
GPL6480,RNA,Homo sapiens,total RNA,Cy5
GPL6480,RNA,Homo sapiens,total RNA,Cy5
GPL17930,RNA,Homo sapiens,total RNA,Biotin
GPL17930,RNA,Homo sapiens,total RNA,Biotin
GPL17930,RNA,Homo sapiens,total RNA,Biotin
GPL17930,RNA,Homo sapiens,total RNA,Biotin
GPL17930,RNA,Homo sapiens,total RNA,Biotin
GPL17930,RNA,Homo sapiens,total RNA,Biotin
GPL17930,RNA,Homo sapiens,total RNA,Biotin
GPL17930,RNA,Homo sapiens,total RNA,Biotin
GPL17930,RNA,Homo sapiens,total RNA,Biotin
GPL17930,RNA,Homo sapiens,total RNA,Biotin
GPL17930,RNA,Homo sapiens,total RNA,Biotin
GPL19259,RNA,Bos taurus,total RNA,Cy3
GPL19259,RNA,Bos taurus,total RNA,Cy3
GPL11649,RNA,Bos taurus,total RNA,Cy3
GPL11649,RNA,Bos taurus,total RNA,Cy3
GPL13497,RNA,Homo sapiens,total RNA,Cy3
GPL13497,RNA,Homo sapiens,total RNA,Cy3
GPL13497,RNA,Homo sapiens,total RNA,Cy3
GPL13497,RNA,Homo sapiens,total RNA,Cy3
GPL8840,genomic,Mus musculus,genomic DNA,Cy5
GPL8840,genomic,Mus musculus,genomic DNA,Cy5
GPL8840,genomic,Mus musculus,genomic DNA,Cy5
GPL8840,genomic,Mus musculus,genomic DNA,Cy5
GPL8840,genomic,Mus musculus,genomic DNA,Cy5
GPL8840,genomic,Mus musculus,genomic DNA,Cy5
GPL8840,genomic,Mus musculus,genomic DNA,Cy5
GPL8840,genomic,Mus musculus,genomic DNA,Cy5
GPL8840,genomic,Mus musculus,genomic DNA,Cy5
GPL8840,genomic,Mus musculus,genomic DNA,Cy5
GPL8840,genomic,Mus musculus,genomic DNA,Cy5
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL13112,SRA,Mus musculus,total RNA,NA
GPL19393,RNA,Zea mays,total RNA,Cy3
GPL19393,RNA,Zea mays,total RNA,Cy3
GPL19393,RNA,Zea mays,total RNA,Cy3
GPL19393,RNA,Zea mays,total RNA,Cy3
GPL19393,RNA,Zea mays,total RNA,Cy3
GPL19393,RNA,Zea mays,total RNA,Cy3
GPL19393,RNA,Zea mays,total RNA,Cy3
GPL19393,RNA,Zea mays,total RNA,Cy3
GPL19393,RNA,Zea mays,total RNA,Cy3
GPL16699,RNA,Homo sapiens,total RNA,cy5
GPL16699,RNA,Homo sapiens,total RNA,cy5
GPL16699,RNA,Homo sapiens,total RNA,cy5
GPL16699,RNA,Homo sapiens,total RNA,cy5
GPL16699,RNA,Homo sapiens,total RNA,cy5
GPL16699,RNA,Homo sapiens,total RNA,cy5
GPL16699,RNA,Homo sapiens,total RNA,cy5
GPL16699,RNA,Homo sapiens,total RNA,cy5
GPL16570,RNA,Mus musculus,total RNA,Biotin
GPL16570,RNA,Mus musculus,total RNA,Biotin
GPL16570,RNA,Mus musculus,total RNA,Biotin
GPL16417,SRA,Mus musculus,total RNA,NA
GPL16417,SRA,Mus musculus,total RNA,NA
GPL16417,SRA,Mus musculus,total RNA,NA
GPL16417,SRA,Mus musculus,total RNA,NA
GPL16417,SRA,Mus musculus,total RNA,NA
GPL16417,SRA,Mus musculus,total RNA,NA
GPL6480,RNA,Homo sapiens,total RNA,Cy3
GPL6480,RNA,Homo sapiens,total RNA,Cy3
GPL6480,RNA,Homo sapiens,total RNA,Cy3
GPL6480,RNA,Homo sapiens,total RNA,Cy3
GPL6480,RNA,Homo sapiens,total RNA,Cy3
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
GPL13667,RNA,Homo sapiens,total RNA,Biotin
